id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
4131,Female,20,1,45.0,1,< 1 Year,No,27000.0,160.0,259,0
4132,Female,23,1,6.0,1,< 1 Year,No,16539.0,152.0,29,0
4133,Female,23,1,8.0,0,< 1 Year,Yes,59194.0,160.0,247,0
4134,Female,27,1,34.0,1,< 1 Year,No,28278.0,152.0,257,0
4135,Male,52,1,11.0,0,1-2 Year,Yes,2630.0,26.0,181,0
4136,Male,57,1,28.0,0,1-2 Year,Yes,49500.0,124.0,92,1
4137,Female,28,1,39.0,0,1-2 Year,Yes,2630.0,156.0,134,0
4138,Female,27,1,43.0,1,< 1 Year,No,28420.0,152.0,184,0
4139,Female,24,1,36.0,1,< 1 Year,No,30435.0,152.0,263,0
4140,Female,27,1,41.0,1,< 1 Year,No,26675.0,152.0,98,0
4141,Female,22,1,26.0,0,< 1 Year,Yes,27677.0,152.0,126,0
4142,Female,24,1,37.0,0,< 1 Year,No,33585.0,152.0,257,0
4143,Male,48,1,18.0,0,1-2 Year,Yes,31097.0,26.0,127,1
4144,Female,73,1,28.0,0,> 2 Years,Yes,68028.0,26.0,215,0
4145,Female,55,1,15.0,0,1-2 Year,Yes,38911.0,124.0,78,0
4146,Male,21,1,8.0,1,< 1 Year,No,42791.0,160.0,250,0
4147,Male,57,1,48.0,1,1-2 Year,No,2630.0,15.0,22,0
4148,Male,24,1,28.0,1,< 1 Year,No,2630.0,152.0,280,0
4149,Male,33,1,2.0,1,< 1 Year,No,47849.0,152.0,270,0
4150,Female,37,1,41.0,0,1-2 Year,Yes,2630.0,156.0,40,0
4151,Male,72,1,28.0,0,1-2 Year,Yes,44803.0,26.0,233,0
4152,Male,25,1,8.0,0,< 1 Year,Yes,36549.0,152.0,115,0
4153,Male,36,1,2.0,0,1-2 Year,Yes,32912.0,124.0,235,0
4154,Male,26,1,6.0,1,< 1 Year,No,32474.0,152.0,85,0
4155,Male,36,1,29.0,1,1-2 Year,No,51435.0,152.0,172,0
4156,Male,23,1,49.0,0,< 1 Year,Yes,35448.0,26.0,51,0
4157,Female,26,1,32.0,1,< 1 Year,No,26869.0,152.0,174,0
4158,Male,25,1,29.0,0,< 1 Year,Yes,2630.0,152.0,218,1
4159,Male,60,1,3.0,0,1-2 Year,Yes,33423.0,124.0,193,0
4160,Female,32,1,30.0,0,1-2 Year,Yes,27412.0,154.0,268,1
4161,Male,53,1,46.0,0,1-2 Year,Yes,2630.0,124.0,145,0
4162,Male,39,1,28.0,0,1-2 Year,Yes,54847.0,26.0,185,0
4163,Male,50,1,46.0,0,< 1 Year,No,2630.0,1.0,36,0
4164,Female,43,1,28.0,1,1-2 Year,No,27332.0,26.0,271,0
4165,Female,39,1,28.0,1,1-2 Year,No,31868.0,125.0,140,0
4166,Male,25,1,46.0,0,< 1 Year,Yes,29317.0,152.0,269,0
4167,Female,34,1,28.0,0,1-2 Year,Yes,42128.0,124.0,220,0
4168,Female,21,1,14.0,0,< 1 Year,Yes,27598.0,153.0,121,1
4169,Male,65,1,28.0,1,1-2 Year,No,64702.0,55.0,216,0
4170,Male,49,1,8.0,0,1-2 Year,Yes,39006.0,26.0,83,0
4171,Female,47,1,8.0,1,1-2 Year,No,91520.0,124.0,263,0
4172,Male,73,1,28.0,1,1-2 Year,No,58186.0,125.0,30,0
4173,Female,54,1,28.0,0,1-2 Year,Yes,38392.0,26.0,144,1
4174,Male,43,1,32.0,0,1-2 Year,Yes,28190.0,154.0,147,1
4175,Male,21,1,12.0,1,< 1 Year,No,2630.0,152.0,156,0
4176,Female,29,1,39.0,1,< 1 Year,No,46655.0,152.0,232,0
4177,Male,24,1,28.0,1,< 1 Year,No,43466.0,152.0,275,0
4178,Male,45,1,28.0,0,1-2 Year,Yes,31036.0,124.0,94,0
4179,Female,72,1,3.0,0,1-2 Year,Yes,29394.0,26.0,158,0
4180,Male,41,1,23.0,1,1-2 Year,No,2630.0,124.0,132,0
4181,Male,36,1,15.0,0,1-2 Year,Yes,29411.0,124.0,278,0
4182,Male,27,1,36.0,1,< 1 Year,No,29457.0,152.0,90,0
4183,Female,75,1,46.0,0,1-2 Year,Yes,30864.0,26.0,15,0
4184,Female,55,1,4.0,0,1-2 Year,Yes,26487.0,26.0,91,0
4185,Female,36,1,28.0,1,1-2 Year,No,25340.0,152.0,186,0
4186,Male,50,1,28.0,0,1-2 Year,Yes,29475.0,124.0,207,1
4187,Male,53,1,12.0,0,1-2 Year,Yes,38361.0,26.0,199,0
4188,Male,42,1,46.0,0,1-2 Year,Yes,37440.0,124.0,105,1
4189,Female,46,1,43.0,0,1-2 Year,Yes,53808.0,124.0,36,0
4190,Male,32,1,31.0,0,1-2 Year,No,2630.0,156.0,140,0
4191,Male,22,1,10.0,1,< 1 Year,No,29641.0,152.0,232,0
4192,Male,42,1,24.0,0,1-2 Year,Yes,2630.0,157.0,84,1
4193,Male,47,1,28.0,0,1-2 Year,No,71601.0,26.0,103,0
4194,Male,22,1,11.0,1,< 1 Year,No,21939.0,152.0,220,0
4195,Male,66,1,8.0,0,1-2 Year,Yes,35815.0,124.0,230,0
4196,Female,21,1,37.0,0,< 1 Year,Yes,35967.0,160.0,101,0
4197,Female,72,1,28.0,0,1-2 Year,Yes,38221.0,122.0,26,0
4198,Female,31,1,41.0,0,1-2 Year,Yes,2630.0,156.0,108,1
4199,Female,22,1,29.0,1,< 1 Year,No,24865.0,152.0,41,0
4200,Female,43,1,28.0,0,1-2 Year,Yes,78383.0,26.0,258,1
4201,Female,40,1,28.0,0,1-2 Year,Yes,2630.0,160.0,13,0
4202,Female,28,1,45.0,1,< 1 Year,No,32725.0,152.0,114,0
4203,Male,20,1,8.0,1,< 1 Year,No,42332.0,160.0,237,0
4204,Male,41,1,46.0,1,1-2 Year,No,22564.0,91.0,297,0
4205,Female,49,1,35.0,1,1-2 Year,No,22097.0,152.0,244,0
4206,Female,25,1,12.0,1,< 1 Year,No,32618.0,152.0,275,0
4207,Male,32,1,28.0,1,< 1 Year,No,72544.0,152.0,149,0
4208,Male,61,1,46.0,0,1-2 Year,Yes,40988.0,26.0,192,0
4209,Female,37,1,41.0,0,1-2 Year,Yes,2630.0,156.0,50,0
4210,Male,34,1,28.0,0,1-2 Year,Yes,40227.0,124.0,194,0
4211,Female,41,1,50.0,0,1-2 Year,Yes,30766.0,124.0,165,0
4212,Male,25,1,28.0,1,< 1 Year,No,55345.0,152.0,167,0
4213,Male,20,1,6.0,0,< 1 Year,Yes,38547.0,160.0,104,0
4214,Female,21,1,26.0,0,< 1 Year,Yes,28988.0,160.0,24,0
4215,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,211,0
4216,Male,25,1,33.0,1,< 1 Year,No,31465.0,152.0,143,0
4217,Male,25,1,25.0,1,< 1 Year,No,22398.0,152.0,180,0
4218,Male,34,1,39.0,0,1-2 Year,Yes,2630.0,157.0,127,1
4219,Female,22,1,27.0,0,< 1 Year,Yes,22199.0,152.0,122,0
4220,Male,24,1,6.0,1,< 1 Year,No,17955.0,152.0,40,0
4221,Female,46,1,30.0,0,1-2 Year,Yes,2630.0,124.0,240,0
4222,Male,51,1,11.0,0,1-2 Year,No,2630.0,26.0,175,0
4223,Male,72,1,28.0,0,1-2 Year,Yes,38499.0,60.0,155,0
4224,Female,31,1,41.0,0,< 1 Year,Yes,36447.0,152.0,68,1
4225,Female,24,1,29.0,1,< 1 Year,No,61804.0,151.0,236,0
4226,Male,66,1,48.0,1,1-2 Year,No,2630.0,124.0,101,0
4227,Male,24,1,6.0,1,< 1 Year,Yes,36064.0,152.0,95,0
4228,Male,29,1,50.0,1,< 1 Year,No,34913.0,152.0,125,0
4229,Male,64,1,18.0,1,1-2 Year,No,34446.0,124.0,27,0
4230,Female,40,1,28.0,0,1-2 Year,Yes,2630.0,122.0,296,0
4231,Male,43,1,28.0,1,1-2 Year,No,24768.0,60.0,277,0
4232,Female,59,1,30.0,1,1-2 Year,No,31182.0,152.0,81,0
4233,Female,22,1,41.0,1,< 1 Year,No,42774.0,152.0,111,0
4234,Male,22,1,36.0,1,< 1 Year,Yes,25798.0,160.0,176,0
4235,Female,28,1,31.0,1,< 1 Year,No,2630.0,152.0,86,0
4236,Male,31,1,12.0,1,1-2 Year,No,31386.0,124.0,238,0
4237,Male,43,1,28.0,1,1-2 Year,No,2630.0,124.0,230,0
4238,Male,47,1,8.0,0,1-2 Year,Yes,58193.0,124.0,203,1
4239,Male,56,1,28.0,1,1-2 Year,No,2630.0,26.0,167,0
4240,Female,24,1,11.0,1,< 1 Year,No,2630.0,152.0,194,0
4241,Male,48,1,28.0,0,1-2 Year,No,33027.0,154.0,286,0
4242,Male,48,1,28.0,0,1-2 Year,Yes,54924.0,124.0,67,0
4243,Female,22,1,28.0,1,< 1 Year,No,62684.0,152.0,163,0
4244,Female,25,1,30.0,1,< 1 Year,No,24918.0,152.0,42,0
4245,Female,25,1,15.0,0,< 1 Year,Yes,42169.0,124.0,182,0
4246,Female,58,1,28.0,0,1-2 Year,Yes,62806.0,26.0,238,1
4247,Female,71,1,9.0,0,1-2 Year,Yes,38751.0,124.0,211,0
4248,Male,50,1,46.0,1,1-2 Year,No,19883.0,26.0,30,0
4249,Male,45,1,28.0,0,> 2 Years,Yes,35806.0,157.0,245,0
4250,Female,70,1,28.0,1,1-2 Year,No,27811.0,124.0,102,0
4251,Female,28,1,33.0,1,< 1 Year,No,32250.0,152.0,153,0
4252,Female,49,1,28.0,0,1-2 Year,Yes,26553.0,124.0,106,0
4253,Male,24,1,46.0,0,< 1 Year,Yes,39722.0,160.0,276,0
4254,Female,51,1,28.0,0,1-2 Year,Yes,28407.0,26.0,258,0
4255,Male,57,1,42.0,1,1-2 Year,No,44451.0,124.0,119,0
4256,Female,26,1,4.0,1,< 1 Year,No,27615.0,152.0,41,0
4257,Female,40,1,29.0,1,1-2 Year,No,38051.0,124.0,34,0
4258,Female,23,1,21.0,0,1-2 Year,Yes,29199.0,155.0,180,1
4259,Male,51,1,41.0,0,1-2 Year,Yes,23411.0,26.0,260,0
4260,Male,35,1,28.0,0,1-2 Year,Yes,34990.0,157.0,64,0
4261,Female,73,1,28.0,0,1-2 Year,Yes,70479.0,122.0,180,1
4262,Female,54,1,0.0,0,1-2 Year,No,2630.0,24.0,65,0
4263,Male,53,1,8.0,0,1-2 Year,Yes,54384.0,124.0,27,0
4264,Male,27,1,41.0,0,< 1 Year,Yes,31276.0,152.0,207,1
4265,Male,44,1,28.0,0,1-2 Year,Yes,50521.0,139.0,168,0
4266,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,156.0,11,1
4267,Female,22,1,8.0,1,< 1 Year,No,34582.0,152.0,218,0
4268,Male,21,1,46.0,1,< 1 Year,No,35095.0,160.0,169,0
4269,Female,44,1,28.0,1,1-2 Year,No,40462.0,124.0,279,0
4270,Male,52,1,30.0,0,1-2 Year,Yes,36933.0,124.0,47,0
4271,Female,47,1,28.0,0,1-2 Year,Yes,44970.0,26.0,215,0
4272,Female,23,1,29.0,1,< 1 Year,No,30266.0,152.0,113,0
4273,Male,77,1,28.0,0,1-2 Year,Yes,2630.0,122.0,173,0
4274,Male,67,1,50.0,0,1-2 Year,Yes,33942.0,8.0,124,0
4275,Female,36,1,38.0,0,1-2 Year,Yes,2630.0,124.0,258,0
4276,Female,20,1,36.0,0,< 1 Year,Yes,28220.0,160.0,281,0
4277,Female,47,1,28.0,0,1-2 Year,No,45359.0,26.0,285,0
4278,Female,24,1,12.0,0,< 1 Year,No,31316.0,160.0,42,0
4279,Female,45,1,2.0,0,1-2 Year,Yes,30897.0,154.0,180,1
4280,Female,28,1,8.0,1,< 1 Year,No,38071.0,152.0,296,0
4281,Female,29,1,47.0,0,< 1 Year,No,21651.0,152.0,35,0
4282,Male,31,1,28.0,0,< 1 Year,Yes,42184.0,163.0,133,0
4283,Female,33,1,15.0,0,< 1 Year,Yes,34327.0,152.0,130,0
4284,Male,34,1,14.0,0,1-2 Year,Yes,21476.0,124.0,185,1
4285,Male,26,1,3.0,1,< 1 Year,No,26746.0,152.0,277,0
4286,Female,48,1,28.0,0,1-2 Year,Yes,56532.0,26.0,159,0
4287,Male,23,1,41.0,1,< 1 Year,No,53456.0,152.0,81,0
4288,Male,63,1,46.0,0,1-2 Year,Yes,34378.0,26.0,234,0
4289,Male,46,1,33.0,0,1-2 Year,No,22515.0,124.0,276,0
4290,Female,26,1,41.0,1,< 1 Year,No,31261.0,152.0,208,0
4291,Male,41,1,9.0,0,1-2 Year,Yes,33434.0,26.0,283,0
4292,Male,27,1,45.0,0,< 1 Year,Yes,87273.0,152.0,140,0
4293,Male,27,1,35.0,1,< 1 Year,No,21511.0,152.0,213,0
4294,Female,22,1,30.0,1,< 1 Year,No,34534.0,152.0,91,0
4295,Male,75,1,47.0,0,1-2 Year,Yes,24169.0,26.0,122,0
4296,Male,24,1,15.0,1,< 1 Year,No,39954.0,160.0,157,0
4297,Female,44,1,28.0,1,1-2 Year,No,54358.0,29.0,139,0
4298,Female,21,1,39.0,1,< 1 Year,No,54633.0,160.0,299,0
4299,Male,36,1,28.0,0,1-2 Year,Yes,68036.0,157.0,194,0
4300,Male,24,1,15.0,0,< 1 Year,Yes,39399.0,151.0,279,0
4301,Female,22,1,41.0,1,< 1 Year,No,42990.0,160.0,240,0
4302,Male,54,1,28.0,1,1-2 Year,No,56634.0,124.0,39,0
4303,Male,25,1,15.0,1,< 1 Year,No,33055.0,152.0,170,0
4304,Male,24,1,27.0,1,< 1 Year,No,39311.0,152.0,225,0
4305,Male,49,1,12.0,1,1-2 Year,No,2630.0,26.0,295,0
4306,Female,47,1,35.0,1,1-2 Year,No,2630.0,124.0,189,0
4307,Male,24,1,8.0,0,< 1 Year,Yes,29924.0,152.0,248,0
4308,Male,23,1,41.0,1,< 1 Year,No,26016.0,152.0,149,0
4309,Male,23,1,37.0,1,< 1 Year,No,42901.0,152.0,99,0
4310,Male,24,1,6.0,1,< 1 Year,No,28785.0,152.0,100,0
4311,Male,45,1,28.0,1,1-2 Year,No,36675.0,122.0,59,0
4312,Male,22,1,13.0,1,< 1 Year,No,18231.0,152.0,73,0
4313,Male,24,1,8.0,1,< 1 Year,No,33305.0,152.0,19,0
4314,Female,33,1,46.0,1,1-2 Year,No,24460.0,124.0,269,0
4315,Male,55,1,28.0,0,1-2 Year,Yes,37450.0,26.0,76,0
4316,Male,41,1,3.0,0,1-2 Year,Yes,24398.0,26.0,285,1
4317,Male,41,1,28.0,0,1-2 Year,Yes,31987.0,26.0,268,0
4318,Female,21,1,30.0,1,< 1 Year,No,27245.0,160.0,264,0
4319,Male,43,1,28.0,0,1-2 Year,Yes,37223.0,122.0,85,0
4320,Female,53,1,32.0,1,1-2 Year,No,2630.0,124.0,169,0
4321,Female,24,1,9.0,1,< 1 Year,No,27992.0,152.0,45,0
4322,Female,43,1,28.0,0,1-2 Year,Yes,46256.0,26.0,97,0
4323,Male,40,1,19.0,0,1-2 Year,Yes,36780.0,157.0,154,0
4324,Male,43,1,8.0,1,1-2 Year,Yes,46186.0,124.0,204,0
4325,Female,42,1,46.0,1,1-2 Year,No,24018.0,124.0,129,0
4326,Male,51,1,28.0,0,1-2 Year,Yes,38954.0,26.0,119,0
4327,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,122.0,276,0
4328,Male,78,1,44.0,1,1-2 Year,No,28046.0,8.0,193,0
4329,Male,53,1,28.0,0,1-2 Year,Yes,48879.0,26.0,116,0
4330,Male,54,1,7.0,0,1-2 Year,Yes,31555.0,26.0,285,0
4331,Female,60,1,28.0,0,1-2 Year,Yes,22785.0,26.0,192,0
4332,Female,24,1,11.0,1,< 1 Year,No,26823.0,152.0,14,0
4333,Male,24,1,28.0,1,< 1 Year,No,42705.0,152.0,247,0
4334,Female,22,1,11.0,1,< 1 Year,No,36269.0,152.0,28,0
4335,Female,76,1,28.0,1,1-2 Year,No,39284.0,124.0,77,0
4336,Female,72,1,43.0,0,1-2 Year,Yes,37834.0,124.0,66,0
4337,Male,22,1,8.0,1,< 1 Year,No,40179.0,152.0,216,0
4338,Female,39,1,28.0,0,1-2 Year,Yes,73440.0,124.0,258,1
4339,Male,62,1,28.0,1,1-2 Year,Yes,2630.0,26.0,58,0
4340,Female,25,1,1.0,1,< 1 Year,No,2630.0,152.0,157,0
4341,Female,75,1,28.0,0,1-2 Year,Yes,27569.0,122.0,276,0
4342,Male,25,1,11.0,1,< 1 Year,No,22955.0,152.0,290,0
4343,Male,35,1,15.0,1,1-2 Year,No,23398.0,152.0,108,0
4344,Female,42,1,28.0,0,1-2 Year,Yes,43639.0,26.0,29,1
4345,Male,61,1,36.0,1,1-2 Year,No,2630.0,26.0,166,0
4346,Male,30,1,8.0,0,< 1 Year,Yes,66210.0,156.0,228,0
4347,Male,32,1,32.0,1,< 1 Year,No,30883.0,152.0,190,0
4348,Male,60,1,35.0,0,1-2 Year,Yes,34402.0,26.0,276,1
4349,Female,69,1,28.0,0,> 2 Years,Yes,33957.0,26.0,198,1
4350,Female,38,1,21.0,0,1-2 Year,No,18204.0,152.0,134,0
4351,Male,56,1,37.0,0,1-2 Year,Yes,27550.0,124.0,160,0
4352,Female,48,1,43.0,0,1-2 Year,Yes,44894.0,26.0,189,0
4353,Male,20,1,28.0,0,1-2 Year,Yes,22125.0,157.0,46,1
4354,Female,28,1,8.0,0,1-2 Year,Yes,47742.0,26.0,136,0
4355,Female,25,1,28.0,1,< 1 Year,No,25210.0,152.0,243,0
4356,Male,54,1,46.0,0,1-2 Year,Yes,35469.0,11.0,269,0
4357,Male,49,1,35.0,1,1-2 Year,Yes,2630.0,154.0,298,0
4358,Female,21,1,50.0,0,< 1 Year,Yes,40089.0,160.0,242,0
4359,Male,67,1,18.0,0,1-2 Year,Yes,40277.0,124.0,106,0
4360,Male,68,1,28.0,1,1-2 Year,No,48286.0,26.0,78,0
4361,Female,21,1,46.0,0,< 1 Year,Yes,27915.0,152.0,248,0
4362,Male,33,1,28.0,0,1-2 Year,No,42889.0,124.0,27,0
4363,Female,65,1,28.0,0,1-2 Year,Yes,39728.0,26.0,257,1
4364,Male,41,1,28.0,1,1-2 Year,No,26094.0,124.0,103,0
4365,Male,61,1,48.0,0,1-2 Year,Yes,2630.0,124.0,121,0
4366,Female,40,1,46.0,1,1-2 Year,No,35837.0,26.0,238,0
4367,Female,60,1,28.0,0,1-2 Year,Yes,44272.0,26.0,136,0
4368,Male,23,1,8.0,1,< 1 Year,No,56631.0,152.0,61,0
4369,Female,41,1,28.0,1,1-2 Year,No,32515.0,19.0,250,0
4370,Female,37,1,28.0,0,> 2 Years,Yes,54122.0,124.0,138,0
4371,Male,52,1,28.0,0,> 2 Years,Yes,50941.0,124.0,159,0
4372,Male,24,1,45.0,0,< 1 Year,Yes,21313.0,152.0,159,0
4373,Female,24,1,13.0,0,< 1 Year,No,2630.0,152.0,123,0
4374,Male,45,1,28.0,0,1-2 Year,No,23946.0,26.0,75,0
4375,Male,42,1,28.0,0,1-2 Year,Yes,24451.0,124.0,132,0
4376,Male,20,1,13.0,0,< 1 Year,Yes,18765.0,160.0,293,0
4377,Female,23,1,49.0,0,< 1 Year,Yes,42194.0,152.0,70,0
4378,Male,51,1,28.0,0,1-2 Year,No,31639.0,124.0,249,0
4379,Male,46,1,28.0,0,1-2 Year,Yes,72004.0,124.0,187,1
4380,Male,22,1,3.0,1,< 1 Year,No,58754.0,160.0,224,0
4381,Female,34,1,46.0,0,1-2 Year,Yes,29947.0,157.0,269,0
4382,Male,21,1,36.0,0,< 1 Year,Yes,2630.0,160.0,147,1
4383,Male,56,1,28.0,0,1-2 Year,Yes,31255.0,26.0,128,0
4384,Male,45,1,28.0,0,1-2 Year,Yes,25866.0,26.0,213,0
4385,Male,27,1,25.0,1,< 1 Year,No,25727.0,152.0,84,0
4386,Female,22,1,13.0,0,< 1 Year,Yes,22260.0,160.0,14,0
4387,Male,64,1,15.0,0,1-2 Year,Yes,30135.0,26.0,116,0
4388,Male,44,1,28.0,1,1-2 Year,No,33483.0,124.0,90,0
4389,Female,22,1,8.0,0,< 1 Year,No,58543.0,160.0,295,0
4390,Male,22,1,8.0,1,< 1 Year,No,78418.0,152.0,180,0
4391,Male,24,1,46.0,0,1-2 Year,Yes,27902.0,124.0,90,1
4392,Female,25,1,25.0,1,< 1 Year,No,39945.0,152.0,256,0
4393,Male,29,1,11.0,1,< 1 Year,No,33748.0,152.0,84,0
4394,Female,25,1,8.0,0,< 1 Year,Yes,29896.0,152.0,25,0
4395,Female,22,1,46.0,1,< 1 Year,No,38371.0,152.0,34,0
4396,Male,40,1,46.0,1,1-2 Year,No,27242.0,124.0,154,0
4397,Female,22,1,50.0,1,< 1 Year,No,28560.0,152.0,189,0
4398,Female,69,1,28.0,0,> 2 Years,Yes,53335.0,26.0,18,0
4399,Male,52,1,13.0,0,1-2 Year,Yes,26393.0,26.0,293,0
4400,Female,26,1,23.0,1,< 1 Year,No,31288.0,152.0,42,0
4401,Female,69,1,41.0,1,1-2 Year,No,31912.0,124.0,19,0
4402,Male,21,1,8.0,1,< 1 Year,No,36052.0,152.0,77,0
4403,Male,53,1,28.0,1,1-2 Year,No,34302.0,26.0,251,0
4404,Female,60,1,50.0,0,1-2 Year,Yes,27640.0,8.0,286,0
4405,Male,27,1,6.0,1,< 1 Year,No,25672.0,152.0,234,0
4406,Female,35,1,30.0,1,1-2 Year,No,25913.0,152.0,231,0
4407,Male,44,1,15.0,0,1-2 Year,Yes,33192.0,124.0,80,0
4408,Male,50,1,28.0,0,1-2 Year,Yes,32114.0,124.0,233,1
4409,Male,34,1,50.0,1,1-2 Year,No,28044.0,8.0,119,0
4410,Female,23,1,35.0,1,< 1 Year,No,33464.0,152.0,264,0
4411,Female,27,1,28.0,1,< 1 Year,No,48661.0,152.0,64,0
4412,Female,24,1,47.0,0,< 1 Year,Yes,28111.0,26.0,88,0
4413,Male,23,1,46.0,1,< 1 Year,No,28919.0,152.0,90,0
4414,Male,22,1,14.0,0,1-2 Year,Yes,25129.0,124.0,31,0
4415,Female,25,1,14.0,0,< 1 Year,No,31310.0,152.0,37,0
4416,Male,47,1,36.0,0,1-2 Year,Yes,2630.0,124.0,201,0
4417,Male,26,1,21.0,0,< 1 Year,Yes,27281.0,152.0,149,1
4418,Female,36,1,28.0,0,1-2 Year,Yes,43321.0,124.0,217,1
4419,Female,22,1,8.0,0,< 1 Year,Yes,48440.0,152.0,250,0
4420,Female,61,1,29.0,0,1-2 Year,Yes,39509.0,120.0,121,1
4421,Male,22,1,17.0,1,< 1 Year,No,30730.0,152.0,36,0
4422,Male,58,1,41.0,0,> 2 Years,Yes,48935.0,12.0,88,0
4423,Male,59,1,46.0,0,1-2 Year,No,33655.0,26.0,228,0
4424,Female,22,1,8.0,1,< 1 Year,No,35732.0,160.0,117,0
4425,Female,23,1,21.0,1,< 1 Year,No,28128.0,152.0,228,0
4426,Male,78,1,1.0,1,1-2 Year,No,2630.0,26.0,82,0
4427,Male,23,1,46.0,1,< 1 Year,No,20502.0,152.0,275,0
4428,Male,61,1,28.0,1,1-2 Year,No,53017.0,124.0,222,0
4429,Female,29,1,30.0,1,< 1 Year,No,36909.0,152.0,156,0
4430,Female,73,1,28.0,0,1-2 Year,No,34081.0,26.0,221,0
4431,Female,52,1,9.0,0,1-2 Year,Yes,2630.0,156.0,266,0
4432,Female,53,1,28.0,0,> 2 Years,Yes,50256.0,26.0,57,0
4433,Male,53,1,35.0,1,1-2 Year,No,46622.0,152.0,256,0
4434,Female,36,1,28.0,0,1-2 Year,Yes,30425.0,26.0,166,1
4435,Female,25,1,41.0,1,< 1 Year,Yes,26791.0,152.0,212,0
4436,Female,60,1,24.0,0,1-2 Year,Yes,2630.0,26.0,172,0
4437,Male,39,1,28.0,0,> 2 Years,Yes,40679.0,124.0,243,0
4438,Male,41,1,5.0,0,1-2 Year,Yes,31407.0,152.0,31,0
4439,Male,30,1,3.0,0,1-2 Year,Yes,33002.0,155.0,167,1
4440,Male,67,1,46.0,0,1-2 Year,Yes,26284.0,124.0,20,0
4441,Female,47,1,28.0,0,1-2 Year,Yes,28941.0,26.0,172,1
4442,Female,49,1,13.0,0,1-2 Year,Yes,2630.0,26.0,260,1
4443,Male,29,1,49.0,0,< 1 Year,No,32550.0,152.0,280,0
4444,Male,36,1,28.0,0,1-2 Year,No,2630.0,26.0,40,0
4445,Female,58,1,8.0,0,1-2 Year,No,42894.0,124.0,57,0
4446,Male,48,1,19.0,0,1-2 Year,Yes,42838.0,124.0,229,0
4447,Female,45,1,28.0,0,1-2 Year,Yes,52298.0,124.0,47,1
4448,Male,42,1,3.0,0,1-2 Year,Yes,2630.0,124.0,127,0
4449,Male,55,1,11.0,1,1-2 Year,No,40776.0,26.0,136,0
4450,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,124.0,217,0
4451,Female,42,1,28.0,0,1-2 Year,Yes,30314.0,26.0,235,0
4452,Female,26,1,21.0,1,< 1 Year,No,37844.0,152.0,216,0
4453,Male,21,1,46.0,0,< 1 Year,Yes,41583.0,154.0,49,0
4454,Female,68,1,35.0,0,1-2 Year,Yes,33302.0,124.0,176,0
4455,Female,76,1,28.0,0,1-2 Year,Yes,25969.0,122.0,22,0
4456,Female,22,1,36.0,1,< 1 Year,No,34302.0,152.0,161,0
4457,Female,43,1,18.0,0,1-2 Year,Yes,37205.0,26.0,237,0
4458,Male,59,1,28.0,0,> 2 Years,Yes,59984.0,26.0,129,0
4459,Male,24,1,29.0,1,< 1 Year,No,52496.0,152.0,127,0
4460,Male,80,1,14.0,0,1-2 Year,Yes,22754.0,122.0,157,0
4461,Male,24,1,36.0,1,< 1 Year,No,30686.0,152.0,55,0
4462,Male,52,1,19.0,0,1-2 Year,Yes,41780.0,124.0,183,0
4463,Male,25,1,13.0,1,< 1 Year,No,18804.0,152.0,32,0
4464,Female,24,1,41.0,1,< 1 Year,No,36482.0,152.0,42,0
4465,Male,63,1,28.0,1,1-2 Year,No,25548.0,26.0,279,0
4466,Male,71,1,41.0,0,1-2 Year,Yes,35833.0,26.0,98,0
4467,Male,65,1,28.0,0,1-2 Year,Yes,31547.0,124.0,131,0
4468,Male,55,1,28.0,0,1-2 Year,Yes,33638.0,124.0,59,0
4469,Male,50,1,41.0,1,1-2 Year,No,35880.0,122.0,156,0
4470,Male,36,1,32.0,0,1-2 Year,Yes,48979.0,124.0,45,1
4471,Male,62,1,28.0,0,> 2 Years,Yes,55704.0,122.0,296,0
4472,Female,51,1,43.0,0,1-2 Year,Yes,43361.0,26.0,12,0
4473,Male,53,1,39.0,0,1-2 Year,Yes,27997.0,124.0,33,0
4474,Male,47,1,11.0,1,1-2 Year,No,37092.0,26.0,287,0
4475,Female,26,1,8.0,1,< 1 Year,No,31056.0,152.0,198,0
4476,Male,41,1,28.0,0,1-2 Year,Yes,28188.0,124.0,119,1
4477,Male,70,1,28.0,1,1-2 Year,Yes,35873.0,124.0,223,0
4478,Male,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,97,0
4479,Male,21,1,36.0,1,< 1 Year,No,31416.0,152.0,288,0
4480,Female,42,1,8.0,0,> 2 Years,Yes,40472.0,124.0,122,0
4481,Female,36,1,11.0,1,1-2 Year,No,22113.0,152.0,196,0
4482,Female,21,1,41.0,0,< 1 Year,Yes,31743.0,152.0,63,0
4483,Female,23,1,26.0,1,< 1 Year,No,46129.0,152.0,221,0
4484,Male,59,1,0.0,0,1-2 Year,Yes,2630.0,124.0,284,0
4485,Female,23,1,46.0,1,< 1 Year,Yes,27673.0,26.0,49,0
4486,Male,24,1,10.0,1,< 1 Year,No,24377.0,152.0,49,0
